Date,OrderID,Platform,SKU,ASIN,Quantity,Rate,Amount,State,City,Pincode,Category,Source
2025-09-22 20:21:44,171-9708544-7297952,Amazon,JSD-02,,1,4236.44,4236.44,UTTAR PRADESH,GHAZIABAD,201014,,Amazon_amazonsalessept
2025-09-22 20:24:56,404-9776308-1292318,Amazon,HS206C,,1,5634.75,5634.75,DELHI,NEW DELHI,110041,,Amazon_amazonsalessept
2025-09-22 20:29:07,406-1226423-2477117,Amazon,LSJ01,,1,7626.28,7626.28,WEST BENGAL,KOLKATA,700058,,Amazon_amazonsalessept
2025-09-22 20:34:27,171-6738580-5955526,Amazon,CSAK03,,1,804.24,804.24,MAHARASHTRA,MUMBAI,400051,,Amazon_amazonsalessept
2025-09-22 20:39:41,405-4628901-2980360,Amazon,D8507,,1,2117.8,2117.8,WEST BENGAL,NABADWIP,741302,,Amazon_amazonsalessept
2025-09-22 21:10:55,405-9748111-4771505,Amazon,SM-519,,1,4475.24,4475.24,ANDHRA PRADESH,Kurnool,518003,,Amazon_amazonsalessept
2025-09-22 21:19:02,404-6066011-5878735,Amazon,LRM02,,1,1931.36,1931.36,KARNATAKA,BENGALURU,560036,,Amazon_amazonsalessept
2025-09-22 21:23:33,407-6550624-8821923,Amazon,LRM02,,1,1931.36,1931.36,DELHI,NEW DELHI,110014,,Amazon_amazonsalessept
2025-09-22 21:55:34,408-4740833-4995528,Amazon,LRM02,,1,1931.36,1931.36,HIMACHAL PRADESH,SOLAN,173213,,Amazon_amazonsalessept
2025-09-22 22:07:18,406-0793911-6164342,Amazon,LRM02,,1,1931.36,1931.36,TAMIL NADU,TIRUCHIRAPPALLI,620008,,Amazon_amazonsalessept
2025-09-22 22:43:31,405-9014514-0898735,Amazon,LSG01,,1,2812.72,2812.72,PUNJAB,HOSHIARPUR,146022,,Amazon_amazonsalessept
2025-09-22 22:46:55,402-4254721-6875510,Amazon,ACLRM01,,1,1649.15,1649.15,DELHI,NEW DELHI,110088,,Amazon_amazonsalessept
2025-09-22 23:10:39,405-4754483-8573108,Amazon,LRM03,,1,2414.41,2414.41,UTTAR PRADESH,PILIBHIT,262001,,Amazon_amazonsalessept
2025-09-22 23:25:50,402-3041913-5913939,Amazon,D8507-E,,1,1355.08,1355.08,TELANGANA,HYDERABAD,500086,,Amazon_amazonsalessept
2025-09-23 00:23:08,405-8594606-7039530,Amazon,CMSM06A,,1,1265.71,1265.71,KERALA,CHITTUR THATHAMANGALAM,678102,,Amazon_amazonsalessept
2025-09-23 01:03:21,407-6624986-2749938,Amazon,LRM02,,1,1931.36,1931.36,RAJASTHAN,DANTA,332702,,Amazon_amazonsalessept
2025-09-23 01:16:51,405-8450605-6317921,Amazon,LSG03,,1,1694.06,1694.06,MAHARASHTRA,Mumbai,400095,,Amazon_amazonsalessept
2025-09-23 01:40:53,405-6985147-6975556,Amazon,CMSM062,,1,1446.67,1446.67,ANDHRA PRADESH,VIZIANAGARAM,535124,,Amazon_amazonsalessept
2025-09-23 01:41:34,406-3617932-9835529,Amazon,D8507,,1,2117.8,2117.8,WEST BENGAL,Kolkata,700019,,Amazon_amazonsalessept
2025-09-23 01:51:16,171-8522949-8340367,Amazon,JSD-02,,1,4236.44,4236.44,ANDHRA PRADESH,VIJAYAWADA,520007,,Amazon_amazonsalessept
2025-09-23 01:53:22,404-8868402-2441949,Amazon,LRM02,,1,1931.36,1931.36,ANDHRA PRADESH,TIRUPATI,517501,,Amazon_amazonsalessept
2025-09-23 01:54:02,402-6645068-6698735,Amazon,SM-519,,1,4475.24,4475.24,MAHARASHTRA,Mumbai,400095,,Amazon_amazonsalessept
2025-09-23 02:08:37,406-1582763-3514760,Amazon,LRM02,,1,1948.3,1948.3,MAHARASHTRA,THANE,400615,,Amazon_amazonsalessept
2025-09-23 02:11:29,403-8858377-6874764,Amazon,LSG03,,1,1694.07,1694.07,UTTAR PRADESH,Noida,201308,,Amazon_amazonsalessept
2025-09-23 02:23:36,405-3022737-3923517,Amazon,LRM02,,1,1931.36,1931.36,HARYANA,Panipat,132103,,Amazon_amazonsalessept
2025-09-23 02:24:03,407-0445255-1713127,Amazon,SC217,,1,8050.0,8050.0,TELANGANA,HYDERABAD,501218,,Amazon_amazonsalessept
2025-09-23 02:24:09,404-5195119-9810740,Amazon,LSG01,,1,2812.71,2812.71,MADHYA PRADESH,TIMARNI,461228,,Amazon_amazonsalessept
2025-09-23 02:24:29,404-3837918-1794761,Amazon,CMSM06,,1,1084.76,1084.76,MAHARASHTRA,MUMBAI,400028,,Amazon_amazonsalessept
2025-09-23 02:29:43,407-3952995-7342731,Amazon,JSD-02,,1,4236.44,4236.44,TAMIL NADU,Sulur taluk,641402,,Amazon_amazonsalessept
2025-09-23 02:46:20,408-9092414-5000343,Amazon,LPB01WH,,1,0.0,0.0,UTTAR PRADESH,LUCKNOW,226017,,Amazon_amazonsalessept
2025-09-23 02:46:55,408-3640390-0740369,Amazon,CMSM06,,1,1084.76,1084.76,WEST BENGAL,DURGAPUR,713212,,Amazon_amazonsalessept
2025-09-23 02:47:41,408-8453816-0674761,Amazon,ACLRM01,,1,1649.15,1649.15,KARNATAKA,HOSAPETE,583225,,Amazon_amazonsalessept
2025-09-23 02:50:12,407-6206517-8800366,Amazon,LSG01,,1,2812.72,2812.72,KARNATAKA,BENGALURU,560036,,Amazon_amazonsalessept
2025-09-23 03:00:53,404-4845956-6088360,Amazon,LSG01,,1,2812.72,2812.72,MAHARASHTRA,PUNE,411057,,Amazon_amazonsalessept
2025-09-23 03:01:49,407-0927730-4527552,Amazon,CMSM062,,1,1446.67,1446.67,KERALA,Pathanamthitta,691553,,Amazon_amazonsalessept
2025-09-23 03:01:56,402-2791189-9565152,Amazon,LRM02,,1,1931.36,1931.36,WEST BENGAL,SANTIPUR,741404,,Amazon_amazonsalessept
2025-09-23 03:09:42,408-9384697-7195500,Amazon,JSD-02,,1,4236.44,4236.44,TAMIL NADU,CHENNAI,600130,,Amazon_amazonsalessept
2025-09-23 03:13:04,407-0652351-3181960,Amazon,LSG03,,1,1694.06,1694.06,TAMIL NADU,CHENNAI,600124,,Amazon_amazonsalessept
2025-09-23 03:23:52,407-4233530-4037150,Amazon,JWS-0801,,1,4660.16,4660.16,TELANGANA,HYDERABAD,500089,,Amazon_amazonsalessept
2025-09-23 03:25:24,402-4943832-1836366,Amazon,LRM02,,1,1931.36,1931.36,MAHARASHTRA,SOLAPUR,413001,,Amazon_amazonsalessept
2025-09-23 03:27:07,406-9178959-3665125,Amazon,JSD-02,,1,4236.44,4236.44,KARNATAKA,BENGALURU,560068,,Amazon_amazonsalessept
2025-09-23 03:27:09,406-6659119-0828316,Amazon,LRM02,,1,1931.36,1931.36,MAHARASHTRA,MUMBAI,400097,,Amazon_amazonsalessept
2025-09-23 03:30:28,404-2857479-4345926,Amazon,JSD-02,,1,4236.44,4236.44,TAMIL NADU,PUDUPAKKAM,603103,,Amazon_amazonsalessept
2025-09-23 03:30:43,402-6553946-1328316,Amazon,LRM02,,1,1931.36,1931.36,KERALA,THIRUVANANTHAPURAM,695010,,Amazon_amazonsalessept
2025-09-23 03:33:25,408-8697903-3783508,Amazon,LMX04,,1,4024.58,4024.58,KARNATAKA,BENGALURU,560061,,Amazon_amazonsalessept
2025-09-23 03:34:09,405-1982362-7125959,Amazon,LRM02,,1,1931.36,1931.36,PUNJAB,KHANNA,141401,,Amazon_amazonsalessept
2025-09-23 03:35:24,404-9076305-9216341,Amazon,LRM02,,1,1931.36,1931.36,KERALA,Kanayannur,682307,,Amazon_amazonsalessept
2025-09-23 03:39:39,402-1655173-0640336,Amazon,LMX04,,1,4024.58,4024.58,UTTAR PRADESH,LUCKNOW,226005,,Amazon_amazonsalessept
2025-09-23 03:40:27,402-5128410-1480356,Amazon,LRM02,,1,1931.36,1931.36,KERALA,THIRUVANANTHAPURAM,695010,,Amazon_amazonsalessept
2025-09-23 03:40:31,407-4862402-8305901,Amazon,LRM02,,1,1931.36,1931.36,TAMIL NADU,SHOLINGUR,631102,,Amazon_amazonsalessept
2025-09-23 03:45:01,404-1591621-8717141,Amazon,LRM02,,1,1931.36,1931.36,GUJARAT,AHMEDABAD,380060,,Amazon_amazonsalessept
2025-09-23 03:54:52,402-0270082-5713958,Amazon,JSD-02,,1,4236.44,4236.44,MAHARASHTRA,PUNE,411057,,Amazon_amazonsalessept
2025-09-23 03:59:55,405-3282341-1277959,Amazon,CMSM06,,1,1084.76,1084.76,KARNATAKA,BANGALORE,560068,,Amazon_amazonsalessept
2025-09-23 04:00:01,403-0664511-4460358,Amazon,SM-617,,1,5999.05,5999.05,UTTAR PRADESH,MAUNATH BHANJAN,275101,,Amazon_amazonsalessept
2025-09-23 04:00:39,402-2080725-0892328,Amazon,HD10,,1,2333.9,2333.9,HIMACHAL PRADESH,KANGRA,177110,,Amazon_amazonsalessept
2025-09-23 04:03:54,406-1982677-2353943,Amazon,JSD-02,,1,4236.44,4236.44,MAHARASHTRA,MUMBAI,400050,,Amazon_amazonsalessept
2025-09-23 04:07:43,402-1522966-5324354,Amazon,LRM02,,1,1931.36,1931.36,TAMIL NADU,HOSUR,635109,,Amazon_amazonsalessept
2025-09-23 04:10:17,402-2926768-3842758,Amazon,D8507,,1,2117.8,2117.8,JAMMU & KASHMIR,SOPORE,193201,,Amazon_amazonsalessept
2025-09-23 04:11:40,407-7298659-3781103,Amazon,JWS-0801,,1,4660.16,4660.16,KARNATAKA,Bangalore,560068,,Amazon_amazonsalessept
2025-09-23 04:15:09,405-6294113-7159512,Amazon,JSD-02,,1,4236.44,4236.44,Karnataka,Bangalore,560037,,Amazon_amazonsalessept
2025-09-23 04:17:29,403-3312677-7305903,Amazon,LRM02,,1,1931.36,1931.36,KARNATAKA,Bengaluru,560075,,Amazon_amazonsalessept
2025-09-23 04:20:22,407-5752887-7363532,Amazon,JSD-02,,1,4236.44,4236.44,GUJARAT,Surat,395001,,Amazon_amazonsalessept
2025-09-23 04:21:48,403-8191978-7654727,Amazon,JSD-02,,1,4236.44,4236.44,TAMIL NADU,CHENNAI,600028,,Amazon_amazonsalessept
2025-09-23 04:27:54,406-8792372-5790743,Amazon,LSG01,,1,2812.71,2812.71,HIMACHAL PRADESH,SHIMLA,171009,,Amazon_amazonsalesoct
2025-09-23 04:31:05,408-8838306-7653124,Amazon,ACLRM01,,1,1649.15,1649.15,MAHARASHTRA,YAVATMAL,445001,,Amazon_amazonsalessept
2025-09-23 04:36:01,402-6023824-4779528,Amazon,JWS-0801,,1,4660.17,4660.17,ODISHA,KHORDA,752054,,Amazon_amazonsalessept
2025-09-23 04:36:12,405-9190616-6128349,Amazon,JSD-02,,1,4236.44,4236.44,TAMIL NADU,MADURAI,625001,,Amazon_amazonsalessept
2025-09-23 04:44:45,404-2927628-8488347,Amazon,CMSM061,,1,1533.33,1533.33,UTTAR PRADESH,BAREILLY,243001,,Amazon_amazonsalessept
2025-09-23 04:45:01,408-0141671-7598727,Amazon,LSJ01,,1,7626.27,7626.27,BIHAR,MOTIHARI,845401,,Amazon_amazonsalessept
2025-09-23 04:45:52,403-5030935-2549103,Amazon,CMSM06A1,,1,1533.33,1533.33,ODISHA,DHENKANAL,759001,,Amazon_amazonsalessept
2025-09-23 04:47:06,171-3772805-4638769,Amazon,LRM02,,1,1931.36,1931.36,ODISHA,BHUBANESWAR,751023,,Amazon_amazonsalessept
2025-09-23 04:48:43,405-5433336-4944333,Amazon,LSG02,,1,1367.8,1367.8,MAHARASHTRA,PIMPRI CHINCHWAD,411027,,Amazon_amazonsalessept
2025-09-23 04:49:54,406-9238653-2418748,Amazon,ACLRM01,,1,1649.15,1649.15,ANDHRA PRADESH,VISAKHAPATNAM,530016,,Amazon_amazonsalessept
2025-09-23 04:55:05,404-4796963-6880349,Amazon,JSD-02,,1,4236.44,4236.44,KARNATAKA,MYSORE,570002,,Amazon_amazonsalessept
2025-09-23 04:55:25,405-5015792-3890711,Amazon,LRM02,,1,1931.36,1931.36,HARYANA,FARIDABAD,121001,,Amazon_amazonsalessept
2025-09-23 04:56:33,407-6021734-3831565,Amazon,LRM02,,1,1931.36,1931.36,GUJARAT,RAJKOT,360002,,Amazon_amazonsalessept
2025-09-23 04:58:33,405-0393119-4831544,Amazon,LSG01,,1,2812.72,2812.72,MAHARASHTRA,Badlapur,421503,,Amazon_amazonsalessept
2025-09-23 05:06:43,408-8746987-0109926,Amazon,JWS-0801,,1,4660.17,4660.17,JHARKHAND,DALTONGANJ,822101,,Amazon_amazonsalessept
2025-09-23 05:09:22,408-9243264-5051513,Amazon,LRM02,,1,1931.36,1931.36,TAMIL NADU,CHENNAI,600041,,Amazon_amazonsalessept
2025-09-23 05:13:21,407-4348326-6254706,Amazon,HS206C,,1,0.0,0.0,MADHYA PRADESH,DATIA,475661,,Amazon_amazonsalessept
2025-09-23 05:16:33,402-3323187-3937147,Amazon,LRM02,,1,1931.36,1931.36,Punjab,barnala,148101,,Amazon_amazonsalessept
2025-09-23 05:16:44,402-2489052-2563540,Amazon,LRM02,,1,1931.36,1931.36,KERALA,ERNAKULAM,682303,,Amazon_amazonsalessept
2025-09-23 05:23:27,406-0139968-0891514,Amazon,LSG01,,1,2812.71,2812.71,UTTAR PRADESH,Noida,201304,,Amazon_amazonsalessept
2025-09-23 05:26:12,405-8482594-5888366,Amazon,CMSM06,,1,1084.76,1084.76,TELANGANA,HYDERABAD,501203,,Amazon_amazonsalessept
2025-09-23 05:28:45,402-0297517-3101150,Amazon,JSD-02,,1,4236.44,4236.44,DELHI,NEW DELHI,110001,,Amazon_amazonsalessept
2025-09-23 05:31:50,402-8791883-0969147,Amazon,JWS-0801,,1,4660.17,4660.17,RAJASTHAN,JAIPUR,302018,,Amazon_amazonsalessept
2025-09-23 05:41:07,402-6960899-1217149,Amazon,LRM02,,1,1931.36,1931.36,TELANGANA,SURYAPET,508213,,Amazon_amazonsalessept
2025-09-23 05:43:13,407-8684657-9972354,Amazon,LRM02,,1,1931.36,1931.36,HARYANA,GURUGRAM,122505,,Amazon_amazonsalessept
2025-09-23 05:43:29,408-4527148-0876352,Amazon,ACLRM01,,1,1649.16,1649.16,PUNJAB,PATIALA,147002,,Amazon_amazonsalessept
2025-09-23 05:43:52,407-9743347-5223536,Amazon,LSG03,,1,1694.07,1694.07,UTTARAKHAND,RANIKHET,263645,,Amazon_amazonsalessept
2025-09-23 05:44:41,408-1345011-9573954,Amazon,LRM02,,1,1931.36,1931.36,DELHI,DELHI,110007,,Amazon_amazonsalessept
2025-09-23 05:51:11,402-1173932-2089957,Amazon,SM-617,,1,5999.04,5999.04,MAHARASHTRA,MUMBAI,400012,,Amazon_amazonsalessept
2025-09-23 05:58:02,403-8038219-5940314,Amazon,LRM02,,1,1931.36,1931.36,HARYANA,NARNAUL / Mahendergrah,123001,,Amazon_amazonsalessept
2025-09-23 06:03:07,403-7860155-6494707,Amazon,JSD-02,,1,4236.44,4236.44,MAHARASHTRA,MUMBAI,400104,,Amazon_amazonsalessept
2025-09-23 06:03:40,407-4018264-7162707,Amazon,LRM02,,1,1931.36,1931.36,MAHARASHTRA,KALYAN,421201,,Amazon_amazonsalessept
2025-09-23 06:04:12,405-9932059-8619529,Amazon,LSG01,,1,2812.71,2812.71,ANDHRA PRADESH,RAVULAPALEM,533238,,Amazon_amazonsalessept
2025-09-23 06:06:10,406-3130587-2821153,Amazon,JSD-02,,1,4236.44,4236.44,TELANGANA,HYDERABAD,500098,,Amazon_amazonsalessept
2025-09-23 06:08:56,407-7313202-6552330,Amazon,LRM02,,1,1931.36,1931.36,ASSAM,DHUBRI,783324,,Amazon_amazonsalessept
2025-09-23 06:11:05,406-7956354-5500355,Amazon,LRM02,,1,1931.36,1931.36,UTTAR PRADESH,BARAUT Baghpat,250611,,Amazon_amazonsalessept
2025-09-23 06:14:00,406-6352944-9615533,Amazon,CMSM06,,1,1084.76,1084.76,MADHYA PRADESH,BHOPAL,462001,,Amazon_amazonsalessept
2025-09-23 06:15:27,404-6595469-1783533,Amazon,D8507,,1,2117.8,2117.8,GUJARAT,Vadodara,390019,,Amazon_amazonsalessept
2025-09-23 06:16:17,406-9081692-7983500,Amazon,LSG01,,1,2812.72,2812.72,KARNATAKA,BENGALURU,560102,,Amazon_amazonsalessept
2025-09-23 06:17:42,402-4149510-2098727,Amazon,CMSM06A1,,1,1533.33,1533.33,ANDHRA PRADESH,"Salevari uppalapadu , jammalamadugu mandal",516431,,Amazon_amazonsalessept
2025-09-23 06:25:29,402-0917572-0310718,Amazon,JSD-02,,1,4236.44,4236.44,KARNATAKA,Bengaluru,560064,,Amazon_amazonsalessept
2025-09-23 06:26:06,408-9641128-4082768,Amazon,LRM02,,1,1931.36,1931.36,MAHARASHTRA,MUMBAI,400067,,Amazon_amazonsalessept
2025-09-23 06:26:17,406-8836160-9124361,Amazon,LRM02,,1,1931.36,1931.36,MAHARASHTRA,Moshi,412105,,Amazon_amazonsalessept
2025-09-23 06:30:43,407-0527819-0917149,Amazon,JWS-0801,,1,4660.16,4660.16,KARNATAKA,MANGALURU,575004,,Amazon_amazonsalessept
2025-09-23 06:30:55,171-5430720-7185949,Amazon,LSG01,,1,2812.72,2812.72,MAHARASHTRA,PUNE,411038,,Amazon_amazonsalessept
2025-09-23 06:33:13,408-6589338-1962748,Amazon,HS206C,,1,5634.75,5634.75,TAMIL NADU,CHENNAI,600023,,Amazon_amazonsalessept
2025-09-23 06:33:15,171-6414153-1770750,Amazon,JSD-02,,1,4236.44,4236.44,TELANGANA,HYDERABAD,500044,,Amazon_amazonsalessept
2025-09-23 06:37:38,405-2291086-5395520,Amazon,HY628,,1,4423.73,4423.73,ODISHA,BHUBANESWAR,752101,,Amazon_amazonsalessept
2025-09-23 06:46:16,405-3057153-5677900,Amazon,CMSM06,,1,1084.76,1084.76,PUDUCHERRY,PUDUCHERRY,605008,,Amazon_amazonsalessept
2025-09-23 06:48:24,403-0335758-7682772,Amazon,JWS-0801,,1,4660.16,4660.16,WEST BENGAL,KOLKATA,700136,,Amazon_amazonsalessept
2025-09-23 06:50:36,171-8438672-4403529,Amazon,LRM02,,1,1931.36,1931.36,UTTAR PRADESH,RAE BARELI,229001,,Amazon_amazonsalessept
2025-09-23 06:50:39,171-1593583-8367540,Amazon,JSD-02,,1,4236.44,4236.44,KARNATAKA,BENGALURU,562125,,Amazon_amazonsalessept
2025-09-23 06:51:05,408-6753629-2229921,Amazon,LMX04,,1,4024.58,4024.58,BIHAR,Muzaffarpur,843312,,Amazon_amazonsalessept
2025-09-23 06:51:17,404-0219637-8412348,Amazon,LRM02,,1,1931.36,1931.36,Maharashtra,Nagpur,440013,,Amazon_amazonsalessept
2025-09-23 06:51:39,406-6679451-6817162,Amazon,LRM02,,1,1931.36,1931.36,JAMMU & KASHMIR,JAMMU,180012,,Amazon_amazonsalessept
2025-09-23 06:52:10,404-6090879-3883564,Amazon,LRM02,,1,1931.36,1931.36,TAMIL NADU,CHENNAI,600062,,Amazon_amazonsalessept
2025-09-23 06:57:05,404-3041624-2291520,Amazon,JSD-02,,1,4236.44,4236.44,ANDHRA PRADESH,KURNOOL,518003,,Amazon_amazonsalessept
2025-09-23 07:00:11,403-3980900-8896308,Amazon,HS206C,,1,5634.74,5634.74,MAHARASHTRA,NASHIK,422009,,Amazon_amazonsalessept
2025-09-23 07:01:21,403-7895996-7663527,Amazon,LRM02,,1,1931.36,1931.36,KERALA,KOTTAYAM,686518,,Amazon_amazonsalessept
2025-09-23 07:06:51,405-1772823-9611520,Amazon,JSD-02,,1,4236.44,4236.44,TELANGANA,HYDERABAD,500038,,Amazon_amazonsalessept
2025-09-23 07:10:21,405-7370923-9209149,Amazon,LRM02,,1,1931.36,1931.36,ANDHRA PRADESH,BOBBILI,535558,,Amazon_amazonsalessept
2025-09-23 07:18:44,407-6530803-9889153,Amazon,JSD-02,,1,4236.44,4236.44,WEST BENGAL,NAIHATI,743165,,Amazon_amazonsalessept
2025-09-23 07:23:08,407-5554952-2661938,Amazon,HS206C,,1,5634.75,5634.75,UTTAR PRADESH,NOIDA,201301,,Amazon_amazonsalessept
2025-09-23 07:23:36,403-3482662-2301948,Amazon,LSG02,,1,1367.8,1367.8,TELANGANA,MEDAK,502210,,Amazon_amazonsalessept
2025-09-23 07:24:41,403-7057839-0654757,Amazon,HY628,,1,4423.73,4423.73,NAGALAND,KOHIMA,797001,,Amazon_amazonsalessept
2025-09-23 07:25:24,402-5572487-7395564,Amazon,JSD-02,,1,4236.44,4236.44,TELANGANA,Hyderabad,502032,,Amazon_amazonsalessept
2025-09-23 07:31:36,405-9367801-5071528,Amazon,CMSM06,,1,1084.76,1084.76,JAMMU & KASHMIR,SRINAGAR,190006,,Amazon_amazonsalessept
2025-09-23 07:32:13,407-6472770-0778748,Amazon,LSG03,,1,1694.06,1694.06,Andhra pradesh,Hyderabad,500051,,Amazon_amazonsalessept
2025-09-23 07:32:57,403-9756176-0097152,Amazon,LRM02,,1,1931.36,1931.36,JHARKHAND,Simdega,835201,,Amazon_amazonsalessept
2025-09-23 07:33:29,404-3477496-5592338,Amazon,JWS-0801,,1,4660.17,4660.17,Telangana,Makthal,509208,,Amazon_amazonsalessept
2025-09-23 07:38:22,404-7934819-7636313,Amazon,JSD-02,,1,4236.44,4236.44,TAMIL NADU,CHENNAI,600042,,Amazon_amazonsalessept
2025-09-23 07:38:52,405-0103161-7953954,Amazon,LRM02,,1,1931.36,1931.36,TAMIL NADU,CHENNAI,600094,,Amazon_amazonsalessept
2025-09-23 07:41:08,406-4124367-0881152,Amazon,LSJ01,,1,7626.27,7626.27,ANDHRA PRADESH,KADAPA,516003,,Amazon_amazonsalessept
2025-09-23 07:42:59,403-3717624-0544326,Amazon,LRM02,,1,1931.36,1931.36,MADHYA PRADESH,INDORE,452006,,Amazon_amazonsalessept
2025-09-23 07:46:33,171-5830421-3389940,Amazon,LRM02,,1,1931.36,1931.36,TELANGANA,Hyderabad,500092,,Amazon_amazonsalessept
2025-09-23 07:46:57,403-0506811-3581915,Amazon,JSD-02,,1,4236.44,4236.44,TAMIL NADU,VADALUR,607303,,Amazon_amazonsalessept
2025-09-23 07:48:55,403-3384829-1723561,Amazon,LRM02,,1,1931.36,1931.36,KERALA,KOTTAYAM,686582,,Amazon_amazonsalessept
2025-09-23 07:49:11,407-0636888-9830738,Amazon,LRM02,,1,1931.36,1931.36,DELHI,New delhi,110064,,Amazon_amazonsalessept
2025-09-23 08:06:43,404-2741397-1441923,Amazon,LSG01,,1,2812.72,2812.72,TAMIL NADU,COIMBATORE,641012,,Amazon_amazonsalessept
2025-09-23 08:17:41,403-6975909-9585931,Amazon,LPB01BL,,1,1694.07,1694.07,KERALA,Thiruvananthapuram,695001,,Amazon_amazonsalessept
2025-09-23 08:21:38,406-7800440-6687524,Amazon,JSD-02,,1,4236.44,4236.44,TAMIL NADU,COIMBATORE,641030,,Amazon_amazonsalessept
2025-09-23 08:23:22,408-1038616-4445122,Amazon,LRM02,,1,1931.36,1931.36,UTTAR PRADESH,GORAKHPUR,273015,,Amazon_amazonsalessept
2025-09-23 08:26:01,407-7028277-6831558,Amazon,LRM02,,1,1931.36,1931.36,KARNATAKA,BENGALURU,560016,,Amazon_amazonsalessept
2025-09-23 08:32:04,407-4400564-8322720,Amazon,LPB01BL,,1,1694.06,1694.06,WEST BENGAL,CHAKDAHA,741247,,Amazon_amazonsalessept
2025-09-23 08:33:02,407-4520751-3989922,Amazon,LRM02,,1,1931.36,1931.36,KARNATAKA,PUTTUR,574201,,Amazon_amazonsalessept
2025-09-23 08:34:07,407-9206383-7991518,Amazon,LPB01BL,,1,1694.07,1694.07,MAHARASHTRA,NASHIK,422010,,Amazon_amazonsalessept
2025-09-23 08:43:54,404-2656095-0632351,Amazon,JWS-0801,,1,4660.16,4660.16,MAHARASHTRA,MUMBAI,400083,,Amazon_amazonsalessept
2025-09-23 08:47:02,405-5673509-0377953,Amazon,SM-617,,1,5999.05,5999.05,GOA,PERNEM,403512,,Amazon_amazonsalessept
2025-09-23 08:49:14,406-0274542-1797972,Amazon,LGM747,,1,4423.73,4423.73,ANDHRA PRADESH,MANTRALAYAM,518345,,Amazon_amazonsalessept
2025-09-23 08:49:30,403-5284964-9264365,Amazon,LRM02,,1,1931.36,1931.36,TAMIL NADU,CHENNAI,600100,,Amazon_amazonsalessept
2025-09-23 08:57:20,406-1471707-9398732,Amazon,JSD-02,,1,4236.44,4236.44,TELANGANA,HYDERABAD,500016,,Amazon_amazonsalessept
2025-09-23 09:01:46,171-1790076-5279530,Amazon,JSD-02,,1,4236.44,4236.44,TELANGANA,HYDERABAD,500008,,Amazon_amazonsalessept
2025-09-23 09:04:28,405-4098059-9297110,Amazon,LRM02,,1,1931.36,1931.36,TELANGANA,JANNARAM,504205,,Amazon_amazonsalessept
2025-09-23 09:06:39,405-5830719-0566740,Amazon,JSD-02,,1,4236.44,4236.44,RAJASTHAN,JAIPUR,302015,,Amazon_amazonsalessept
2025-09-23 09:12:06,403-2824499-4170748,Amazon,HS206C,,1,5634.75,5634.75,GOA,Mapusa,403507,,Amazon_amazonsalessept
2025-09-23 09:12:13,406-3370180-1587556,Amazon,LRM02,,1,1931.36,1931.36,ANDHRA PRADESH,JAGGAYYAPETA,521178,,Amazon_amazonsalessept
2025-09-23 09:12:55,403-5136751-7533924,Amazon,CMSM06A1,,1,1533.33,1533.33,ANDHRA PRADESH,VIJAYAWADA,520015,,Amazon_amazonsalessept
2025-09-23 09:17:01,405-4480503-4235543,Amazon,LMX04,,1,4024.58,4024.58,TAMIL NADU,CHENNAI,600040,,Amazon_amazonsalessept
2025-09-23 09:18:50,408-6881117-0696312,Amazon,CMSM06A,,1,1265.71,1265.71,ANDHRA PRADESH,Visakhapatnam,530022,,Amazon_amazonsalessept
2025-09-23 09:20:04,403-2917632-3006741,Amazon,CMSM06,,1,1084.76,1084.76,UTTAR PRADESH,MUZAFFARNAGAR,251001,,Amazon_amazonsalessept
2025-09-23 09:21:40,171-2944141-8013117,Amazon,CSAK02,,1,550.84,550.84,TELANGANA,HYDERABAD,500034,,Amazon_amazonsalessept
2025-09-23 09:37:49,408-4518903-3927534,Amazon,LSG01,,1,2812.71,2812.71,GUJARAT,SURAT,395006,,Amazon_amazonsalessept
2025-09-23 09:48:03,407-3134565-9737161,Amazon,LRM02,,1,1931.36,1931.36,TELANGANA,Hyderabad,502032,,Amazon_amazonsalessept
2025-09-23 09:50:21,402-0307464-7262746,Amazon,CMSM061,,1,1533.33,1533.33,ANDHRA PRADESH,NARSIPATNAM,531116,,Amazon_amazonsalessept
2025-09-23 10:01:21,403-8223898-8202768,Amazon,LRM03,,1,2414.41,2414.41,GUJARAT,Surat,394101,,Amazon_amazonsalessept
2025-09-23 10:03:22,403-3165663-3703512,Amazon,LRM02,,1,1931.36,1931.36,ANDHRA PRADESH,VIJAYAWADA,520007,,Amazon_amazonsalessept
2025-09-23 10:03:24,404-9818346-7982702,Amazon,JSD-02,,1,4236.44,4236.44,MAHARASHTRA,PUNE,411060,,Amazon_amazonsalessept
2025-09-23 10:05:22,408-1747242-1049958,Amazon,CMSM06,,1,1084.76,1084.76,TELANGANA,MANCHERIAL,504208,,Amazon_amazonsalessept
2025-09-23 10:15:22,406-4839294-0728307,Amazon,CMSM06,,1,1084.76,1084.76,JHARKHAND,Khunti,835210,,Amazon_amazonsalessept
2025-09-23 10:19:33,407-5112274-3137149,Amazon,JSD-02,,1,4236.44,4236.44,KARNATAKA,BENGALURU,560064,,Amazon_amazonsalessept
2025-09-23 10:20:09,407-1937293-4601966,Amazon,LPB01BL,,1,1694.07,1694.07,TAMIL NADU,CHENNAI,600097,,Amazon_amazonsalessept
